visitorID,sessionID,timestamp,IV.CON.var0.0,IV.CON.var1.1,IV.CON.var2.2,IV.CON.var3.3,IV.CON.var4.4,IV.CON.var5.5,IV.CON.var6.6,IV.CON.var7.7,IV.CON.var8.8,IV.CON.var9.9,IV.CON.var10.10,IV.CON.var11.11,IV.CON.var12.12,IV.CON.var13.13,IV.CON.var14.14,IV.CON.var15.15,IV.CON.var16.16,IV.CON.var17.17,IV.CON.var18.18,IV.CON.var19.19,IV.CON.var20.20,IV.CON.var21.21,IV.CON.var22.22,IV.CON.var23.23,IV.CON.var24.24,IV.CON.var25.25,IV.CON.var26.26,IV.CON.var27.27,IV.CON.var28.28,IV.CON.var29.29,IV.CON.var30.30,IV.CON.var31.31,IV.CON.var32.32,IV.CON.var33.33,IV.CON.var34.34,IV.CON.var35.35,IV.CON.var36.36,IV.CON.var37.37,IV.CON.var38.38,IV.CON.var39.39,IV.CON.var40.40,IV.CON.var41.41,IV.CON.var42.42,IV.CON.var43.43,IV.CON.var44.44,IV.CON.var45.45,IV.CON.var46.46,IV.CON.var47.47,IV.CON.var48.48,IV.CON.var49.49,IV.CON.var50.50,IV.CON.var51.51,IV.CON.var52.52,IV.CON.var53.53,IV.CON.var54.54,IV.CON.var55.55,IV.CON.var56.56,IV.CON.var57.57,IV.CON.var58.58,IV.CON.var59.59,IV.CON.var60.60,IV.CON.var61.61,IV.CON.var62.62,IV.CON.var63.63,IV.CON.var64.64,IV.CON.var65.65,IV.CON.var66.66,IV.CON.var67.67,IV.CON.var68.68,IV.CON.var69.69,IV.CON.var70.70,IV.CON.var71.71,IV.CON.var72.72,IV.CON.var73.73,IV.CON.var74.74,IV.CON.var75.75,IV.CON.var76.76,IV.CON.var77.77,IV.CON.var78.78,IV.CON.var79.79,IV.CON.var80.80,IV.CON.var81.81,IV.CON.var82.82,IV.CON.var83.83,IV.CON.var84.84,IV.CON.var85.85,IV.CON.var86.86,IV.CON.var87.87,IV.CON.var88.88,IV.CON.var89.89,IV.CON.var90.90,IV.CON.var91.91,IV.CON.var92.92,IV.CON.var93.93,IV.CON.var94.94,IV.CON.var95.95,IV.CON.var96.96,IV.CON.var97.97,IV.CON.var98.98,IV.NOM.var218.218,IV.NOM.var219.219,IV.NOM.var220.220,IV.NOM.var221.221,IV.NOM.var222.222,IV.NOM.var223.223,IV.NOM.var224.224,IV.NOM.var225.225,IV.NOM.var226.226,IV.NOM.var227.227,IV.NOM.var228.228,IV.NOM.var229.229,IV.NOM.var230.230,IV.NOM.var231.231,IV.NOM.var232.232,IV.NOM.var233.233,IV.NOM.var234.234,IV.NOM.var235.235,IV.NOM.var236.236,IV.NOM.var237.237,cid,Click-through
00000000-0000-000a-0000-000000000000,00000000-0000-0000-0000-00000000000a,1246311958057,405.0,1024.0,null,null,1.2506464279424294E-46,0.0,1.2073577804068275E-46,0.0,-5.0,1.8205804377826984E-46,0.0,0.0,1.1000379925927948E-45,0.0,6.005089270232811E-46,0.0,6.287775133099216E-46,0.0,2.5131699756406373E-46,1.3309128270653116E-47,0.0,4.959103859743483E-46,0.0,0.0,5.949177213775616E-46,0.0,37.0,0.0,0.0,1.0212022926011607E-45,0.0,1.966649141868204E-46,0.0,0.0,1.213273026718653E-46,0.0,0.0,9.768964790880161E-46,0.0,1.1320919443839273E-45,0.0,0.0,null,0.0,1.1579398208680896E-45,0.0,0.0,57.0,0.0,1.0116410240886585E-45,0.0,3.5009767281962497E-46,0.0,5.263936180549187E-47,0.0,20.0,4.0,null,null,0.0,1.0365212917595099E-46,2.7092810561533874E-45,0.0,3.236720673582143E-47,0.0,1.2294003891231274E-45,0.0,0.0,1.2210378800680574E-45,0.0,1.7181142274484593E-46,0.0,8.236854589836209E-47,0.0,5.423084449922932E-46,0.0,2.9815042984138278E-46,0.0,1.0574173959091168E-45,0.0,6.887702010988761E-46,0.0,1.2322418424608258E-45,0.0,1.3997248748655047E-45,0.0,0.0,4.189696702124632E-46,0.0,1.21375916820832E-45,0.0,272.0,1026.0,4.348854820891842E-46,0.0,21.0,5.0,null,null,val3,val1,val8,val0,val0,val0,val0,val0,val0,val0,val1,val2,val2,val0,val0,val1,val7,val0,val6,val6,6,0
00000000-0000-000b-0000-000000000000,00000000-0000-0000-0000-00000000000b,1246312073147,748.0,1024.0,null,null,3.2824802416531687E-46,0.0,4.817326961594029E-46,0.0,-5.0,3.365116905851887E-46,0.0,0.0,1.8957583482520575E-46,0.0,7.540818326004829E-46,0.0,8.255985669053607E-46,0.0,3.7481594570124615E-46,1.0934280573239403E-45,0.0,4.438812525309761E-46,0.0,0.0,8.42549383630845E-46,0.0,38.0,0.0,0.0,1.1768399865250879E-45,0.0,7.24368821176282E-46,0.0,0.0,5.2987820686570155E-46,0.0,0.0,4.355350411698947E-46,0.0,2.6373804883541043E-46,0.0,0.0,null,0.0,6.538205807672653E-46,0.0,0.0,60.0,0.0,1.1112147825215707E-45,0.0,1.226569454131236E-45,0.0,5.460932633003235E-46,0.0,20.0,4.0,null,null,0.0,2.4719832325143623E-46,1.566727335429677E-45,0.0,1.3512934085755713E-45,0.0,8.255978460758837E-46,0.0,0.0,1.997082421934848E-46,0.0,1.135579405385959E-46,0.0,1.3246574479248863,2.0,1.1527492303590783E-45,0.0,6.676473375689229E-46,0.0,8.930769858315837E-46,0.0,1.1065662608262387E-45,0.0,1.0651030063699117E-45,0.0,7.092835075331796E-46,0.0,0.0,4.433087704177575E-47,0.0,6.299273286645664E-46,0.0,770.0,1024.0,6.329157978776839E-46,0.0,21.0,11.0,null,null,val4,val0,val9,val0,val0,val0,val0,val0,val0,val0,val1,val4,val4,val0,val0,val2,val6,val0,val6,val6,3,0
00000000-0000-000c-0000-000000000000,00000000-0000-0000-0000-00000000000c,1246312094130,770.0,1280.0,null,null,3.635439402194419E-46,0.0,3.1644644678113066E-46,0.0,-4.0,5.865915864981749E-46,0.0,0.0,9.003195721911022E-46,0.0,1.3244230079941297E-45,0.0,6.1761687634201385E-46,0.0,6.967095365428809E-46,8.629757987282496E-46,0.0,9.756411519937236E-46,0.0,0.0,5.412525573720139E-46,0.0,33.0,0.0,0.0,8.712873817230558E-47,0.0,6.881035639623374E-46,0.0,0.0,5.993466458122507E-46,0.0,0.0,1.4076245330974228E-46,0.0,1.1565587287909232E-45,0.0,0.0,null,0.0,1.0568652115486567E-45,0.0,0.0,43.0,0.0,9.752100050064569E-46,0.0,9.120290113060509E-47,0.0,4.068694087315798E-46,0.0,21.0,4.0,null,null,0.0,1.132540089163888E-45,1.953119754435157E-45,0.0,1.020537412700808E-45,0.0,2.613074690770099E-46,0.0,0.0,9.384591562609381E-46,0.0,6.950287418082293E-46,0.0,1.1827535304009735E-45,0.0,1.4204323153149869E-46,0.0,2.350583005824798E-47,0.0,8.673437600930485E-47,0.0,7.576407102043944E-46,0.0,3.665627035528007E-46,0.0,4.101878139112485E-46,0.0,0.0,1.331000552057754E-45,0.0,1.9861744314836735E-46,0.0,797.0,1280.0,6.205743004874034E-46,0.0,20.0,1.0,null,null,val4,val0,val10,val0,val0,val1,val0,val1,val1,val0,val1,val5,val2,val0,val1,val1,val6,val2,val4,val3,1,0
00000000-0000-000d-0000-000000000000,00000000-0000-0000-0000-00000000000d,1246312098567,770.0,1280.0,null,null,2.923042348977145E-24,2.0,4.479202960335927E-46,0.0,-7.0,1.1859953573600417E-45,0.0,0.0,1.2087899764375542E-45,0.0,5.2138829643389856E-46,0.0,1.2030403975645516E-45,0.0,3.1691590325669336E-46,1.2051010431362895E-46,0.0,1.2712188645145311E-45,0.0,0.0,2.845374586120576E-46,0.0,37.0,0.0,0.0,6.732268442211685E-46,0.0,5.080569285645339E-46,0.0,0.0,9.025360543383919E-46,0.0,0.0,1.0479629508812136E-45,0.0,1.2038669402644094E-45,0.0,0.0,null,0.0,1.295684237803955E-45,0.0,0.0,47.0,0.0,3.661385255227179E-46,0.0,1.933992752740621E-46,0.0,2.088085682439501E-46,0.0,21.0,4.0,null,null,0.0,4.2145148542277323E-10,2.298080354781037E-45,0.0,5.1573151844131556E-12,3.0,1.1659050330060481E-45,0.0,3.0,1.3023936507028251E-45,0.0,3.7211764190828685E-46,0.0,1.2168543034346986E-45,0.0,9.114784756178879E-46,0.0,5.398578397586775E-46,0.0,8.352144771944172E-46,0.0,1.5201194828874183E-46,0.0,1.1309189874893126E-45,0.0,4.798279898932594E-46,0.0,0.0,9.602267002541477E-46,0.0,8.591209445526148E-46,0.0,772.0,1285.0,0.33171613892485596,5.0,20.0,99.0,null,null,val5,val1,val11,val0,val0,val0,val0,val0,val0,val0,val1,val6,val5,val0,val0,val0,val6,val0,val7,val7,2,0
00000000-0000-000e-0000-000000000000,00000000-0000-0000-0000-00000000000e,1246312198785,663.0,681.0,null,null,1.3642873610346667E-45,0.0,1.3964291311969456E-45,0.0,-7.0,5.943872808664586E-46,0.0,0.0,2.7735147977456126E-46,0.0,8.44261375340899E-46,0.0,6.175373028647872E-46,0.0,1.044565073358489E-45,4.5393070567210624E-46,0.0,1.1363236586816405E-45,0.0,0.0,7.73871931505357E-46,0.0,39.0,0.0,0.0,8.298196787155918E-46,0.0,1.074820866744244E-45,0.0,0.0,8.273402956589103E-47,0.0,0.0,1.192838260841225E-45,0.0,9.977733855960231E-46,0.0,0.0,null,0.0,8.126140657809435E-46,0.0,0.0,43.0,0.0,9.678292987130026E-46,0.0,8.386517191946747E-46,0.0,8.880110704406736E-46,0.0,20.0,4.0,null,null,0.0,1.1759432521456149E-45,2.340981154918106E-45,0.0,9.269150059780203E-46,0.0,1.1731250642587481E-45,0.0,0.0,2.9325493956206364E-46,0.0,4.1073579038343446E-46,0.0,6.887225878005016E-46,0.0,4.3191968700567595E-46,0.0,2.4692108708677175E-46,0.0,1.7859459121265104E-46,0.0,7.342723670826158E-46,0.0,6.042582580046969E-47,0.0,1.1636365292919326E-45,0.0,0.0,8.702425097752328E-46,0.0,6.927468694502409E-46,0.0,495.0,103.0,2.7925183698016117E-46,0.0,20.0,2.0,null,null,val5,val1,val12,val0,val0,val0,val0,val0,val0,val0,val1,val3,val4,val0,val1,val0,val6,val0,val5,val3,3,0
00000000-0000-000f-0000-000000000000,00000000-0000-0000-0000-00000000000f,1246312215807,1022.0,1693.0,null,null,5.424548062770559E-46,0.0,9.765245883533483E-46,0.0,-7.0,8.459629965666074E-46,0.0,0.0,6.723187224100116E-46,0.0,1.3094542871282096E-45,0.0,3.027875866311202E-46,0.0,1.0920592665809865E-45,1.7881354574108956E-47,0.0,8.931688760821109E-46,0.0,0.0,1.1160037881298853E-46,0.0,38.0,0.0,0.0,1.1550634314310002E-45,0.0,6.5371326926500246E-46,0.0,0.0,4.7621006284336224E-46,0.0,0.0,5.466740560783337E-46,0.0,6.126206050733298E-46,0.0,0.0,null,0.0,1.2915941751652311E-45,0.0,0.0,52.0,0.0,1.3320962595703239E-45,0.0,9.529374705170616E-46,0.0,2.465244436372804E-46,0.0,21.0,4.0,null,null,0.0,8.883724766372049E-46,8.400401914897226E-46,0.0,1.2899713254618206E-45,0.0,3.815912980716602E-46,0.0,0.0,7.585618871675448E-46,0.0,1.1160656030022453E-45,0.0,1.7941122332817152E-46,0.0,1.3971507560059825E-45,0.0,1.3995693634968511E-45,0.0,1.1758584748701547E-45,0.0,9.635707233039319E-46,0.0,3.503473291278285E-47,0.0,9.629435562437905E-46,0.0,0.0,1.0760655108234125E-45,0.0,3.1127190914806302E-46,0.0,1162.0,1691.0,1.9467869945641203E-46,0.0,21.0,12.0,null,null,val4,val0,val13,val0,val0,val0,val0,val2,val1,val0,val1,val7,val5,val0,val0,val1,val6,val3,val5,val5,5,0
00000000-0000-0010-0000-000000000000,00000000-0000-0000-0000-000000000010,1246312355802,770.0,1276.0,null,null,8.497744967808515E-47,0.0,1.0203518957658006E-45,0.0,-5.0,7.802035849139157E-46,0.0,0.0,2.1744205251713124E-47,0.0,5.85360837018506E-47,0.0,3.8064523741693364E-46,0.0,9.046290350289808E-46,8.854771923704824E-46,0.0,1.2292410825197466E-45,0.0,0.0,1.2183380889676363E-45,0.0,33.0,0.0,0.0,1.0862175683116082E-46,0.0,8.06675528951782E-46,0.0,0.0,1.7160600614277338E-46,0.0,0.0,5.2919953094317444E-46,0.0,1.0859256972946077E-45,0.0,0.0,null,0.0,9.190538162256435E-46,0.0,0.0,45.0,0.0,7.158186269832057E-46,0.0,1.646516115610352E-46,0.0,5.9434984327561094E-46,0.0,20.0,4.0,null,null,0.0,1.3073657629148034E-45,2.1337080517564468E-46,0.0,2.857256921621496E-46,0.0,4.678010081842526E-47,0.0,0.0,4.787907046948093E-46,0.0,6.166561317701478E-47,0.0,0.011499830579490892,1.0,9.815681299145984E-46,0.0,6.415888680115383E-46,0.0,7.080007674382354E-46,0.0,2.0054156712759992E-46,0.0,8.14607418945485E-46,0.0,6.041532234364895E-46,0.0,0.0,3.7514610574068074E-46,0.0,1.0232375568427851E-45,0.0,792.0,1282.0,4.386447561986858E-46,0.0,20.0,19.0,null,null,val3,val1,val4,val0,val0,val0,val0,val0,val0,val0,val1,val1,val0,val0,val0,val1,val8,val0,val6,val6,2,0
00000000-0000-0011-0000-000000000000,00000000-0000-0000-0000-000000000011,1246312363059,738.0,1025.0,null,null,1.3643682354746173E-45,0.0,8.701898394594235E-46,0.0,-4.0,2.5046212964365822E-46,0.0,0.0,6.324344587533199E-46,0.0,1.1079110096244629E-45,0.0,1.3552485251807786E-45,0.0,9.44799046507764E-46,8.000901964247498E-46,0.0,8.347853680206736E-46,0.0,0.0,1.0192291438198127E-45,0.0,32.0,0.0,0.0,8.831298231321496E-46,0.0,1.3284029771420459E-46,0.0,0.0,1.0805209799776592E-45,0.0,0.0,9.830496473135099E-46,0.0,1.632691427100927E-46,0.0,0.0,null,0.0,8.29233822781496E-47,0.0,0.0,55.0,0.0,4.8133284326671385E-46,0.0,3.1708459101637193E-46,0.0,1.3776908810955047E-45,0.0,21.0,4.0,null,null,0.0,1.2402115916987645E-45,2.620562641836365E-46,0.0,5.471806389586649E-46,0.0,9.900627845210377E-46,0.0,0.0,6.3612254229814566E-46,0.0,1.0769806072702874E-46,0.0,2.7735614701881442E-46,0.0,4.480033692054059E-46,0.0,2.7753854333976163E-46,0.0,4.42928474587453E-46,0.0,3.364993128477174E-46,0.0,1.7026576658412712E-46,0.0,1.2819137858324521E-45,0.0,0.0,1.2787540826406501E-45,0.0,1.0622658241058019E-46,0.0,769.0,1028.0,7.192376309861951E-46,0.0,21.0,0.0,null,null,val1,val0,val4,val0,val0,val0,val0,val0,val0,val0,val1,val8,val3,val0,val1,val1,val4,val4,val0,val8,6,0
00000000-0000-0012-0000-000000000000,00000000-0000-0000-0000-000000000012,1246312380851,1032.0,1684.0,null,null,6.3195732520362944E-46,0.0,1.1959019649252733E-45,0.0,-4.0,9.896125578557503E-46,0.0,0.0,5.063128911311553E-46,0.0,2.5304375679669725E-46,0.0,1.1267740653721398E-45,0.0,6.089295770006962E-46,1.2480635127188391E-45,0.0,5.3379822016455264E-46,0.0,0.0,5.465939251411653E-46,0.0,19.0,0.0,0.0,6.993932363976859E-46,0.0,1.056324223336542E-45,0.0,0.0,8.86291903718455E-46,0.0,0.0,8.727819285041328E-46,0.0,6.8239194594458646E-46,0.0,0.0,null,0.0,4.7383094942535796E-46,0.0,0.0,49.0,0.0,7.29849773728712E-46,0.0,7.887372922557456E-46,0.0,2.1046943465822357E-46,0.0,21.0,4.0,null,null,0.0,1.1347681394782726E-45,1.628053868470496E-47,0.0,1.3276734653230767E-46,0.0,2.790015826730379E-46,0.0,0.0,2.8723677436966883E-46,0.0,2.4216167936950307E-46,0.0,2.332015566122722E-46,0.0,6.580463697063201E-46,0.0,1.4470396813435804E-46,0.0,8.541059648738698E-46,0.0,2.8569101265932316E-46,0.0,3.841169289706555E-46,0.0,1.0502808197349107E-45,0.0,0.0,1.2225302555688602E-45,0.0,1.5852675408818328E-46,0.0,1121.0,1686.0,7.98670427567474E-46,0.0,21.0,6.0,null,null,val3,val1,val14,val0,val0,val0,val0,val0,val0,val0,val1,val9,val6,val0,val0,val1,val6,val0,val8,val9,3,0
00000000-0000-0013-0000-000000000000,00000000-0000-0000-0000-000000000013,1246312409966,728.0,1024.0,null,null,8.048721134210279E-46,0.0,1.0431813129235269E-47,0.0,-7.0,3.3931339959792093E-46,0.0,0.0,2.3944534944353235E-46,0.0,1.2338773811995134E-45,0.0,1.1464384017459309E-45,0.0,6.7574487365306834E-46,1.1726180246508703E-45,0.0,8.277700954230427E-46,0.0,0.0,9.396002660026317E-46,0.0,37.0,0.0,0.0,7.508450325412673E-46,0.0,9.180507154260248E-47,0.0,0.0,3.587056156035993E-46,0.0,0.0,1.2006832199169573E-45,0.0,1.063039450173374E-45,0.0,0.0,null,0.0,2.5443317056007643E-46,0.0,0.0,52.0,0.0,7.188806366328322E-47,0.0,2.227498390559471E-46,0.0,1.301122116871735E-45,0.0,20.0,4.0,null,null,0.0,2.598630411171493E-46,1.4696664641750772E-45,0.0,4.8410284325566106E-46,0.0,1.0015449777930705E-45,0.0,0.0,7.214760337060753E-46,0.0,1.101562888265472E-45,0.0,7.260868943491236E-46,0.0,6.462247677942182E-46,0.0,3.8122581002768415E-46,0.0,5.923861875478624E-46,0.0,2.836203396092205E-46,0.0,1.1766519039398742E-45,0.0,1.048690872026243E-45,0.0,0.0,3.4399001567474328E-46,0.0,1.953128324975912E-46,0.0,769.0,1028.0,8.706399020389631E-46,0.0,21.0,0.0,null,null,val3,val1,val14,val0,val0,val0,val0,val0,val0,val0,val1,val7,val7,val0,val1,val0,val6,val0,val9,val3,1,0
00000000-0000-0014-0000-000000000000,00000000-0000-0000-0000-000000000014,1246312492625,821.0,1055.0,null,null,4.580802930743897E-46,0.0,2.9946996765370704E-46,0.0,-7.0,7.21227250820887E-46,0.0,0.0,1.2125732050921762E-46,0.0,2.8093081374185316E-46,0.0,1.0925082653082962E-45,0.0,1.4774662722983278E-46,4.38941684470589E-46,0.0,4.482723473679032E-46,0.0,0.0,1.1171396565017417E-45,0.0,32.0,0.0,0.0,5.201790649978515E-46,0.0,5.265979257563812E-46,0.0,0.0,4.88131538116664E-47,0.0,0.0,5.0466908177648174E-46,0.0,1.1583031117310412E-45,0.0,0.0,null,0.0,1.1779445731234021E-46,0.0,0.0,44.0,0.0,5.3297049464517295E-46,0.0,9.157370965798531E-46,0.0,1.1497489888918187E-45,0.0,20.0,4.0,null,null,0.0,9.514855216177238E-46,2.1326289141600265E-45,0.0,8.382504433072692E-46,0.0,1.742176840715368E-46,0.0,0.0,9.563933525147216E-46,0.0,6.0770058181250995E-46,0.0,1.2935746231923375,3.0,6.863322710980723E-46,0.0,8.253180797825992E-46,0.0,5.925647915017335E-46,0.0,7.727303638160242E-46,0.0,2.534771677865148E-46,0.0,8.785407683838978E-46,0.0,0.0,9.141131139063774E-47,0.0,5.323364684074705E-47,0.0,889.0,1051.0,1.2194556537890619E-45,0.0,20.0,3.0,null,null,val3,val1,val0,val1,val0,val1,val0,val1,val1,val0,val1,val10,val8,val0,val0,val0,val6,val2,val5,val5,6,0
00000000-0000-0015-0000-000000000000,00000000-0000-0000-0000-000000000015,1246312552926,770.0,1280.0,null,null,8.637110809674735E-46,0.0,1.0351292020364955E-45,0.0,-4.0,1.1835896284640024E-45,0.0,0.0,6.441911805535709E-46,0.0,1.1648465469103831E-45,0.0,1.1815316817626433E-45,0.0,6.641012440602774E-46,6.082774292147955E-46,0.0,4.951262460741665E-46,0.0,0.0,1.0344659739421668E-46,0.0,32.0,0.0,0.0,6.846960871340216E-46,0.0,1.0093927905906022E-45,0.0,0.0,1.1395215418529331E-45,0.0,0.0,3.501150748852983E-46,0.0,1.129069376910842E-45,0.0,0.0,null,0.0,1.2354826779307233E-45,0.0,0.0,47.0,0.0,8.36348035018954E-46,0.0,5.853035921838016E-46,0.0,8.482020601472991E-46,0.0,20.0,4.0,null,null,0.0,7.090833019717824E-46,4.9264266005767105E-46,0.0,6.095539793215696E-46,0.0,7.047949309389177E-46,0.0,0.0,6.671846494676957E-46,0.0,1.3393821581080489E-45,0.0,8.702063067432347E-46,0.0,7.615423366049861E-46,0.0,1.765961211427751E-46,0.0,5.629644144275435E-47,0.0,3.4639786971583086E-46,0.0,1.2591363639815431E-45,0.0,5.612930944980167E-46,0.0,0.0,7.820920220783564E-46,0.0,1.1905819328588323E-45,0.0,796.0,1283.0,6.574662893300471E-46,0.0,21.0,1.0,null,null,val3,val1,val15,val0,val0,val0,val0,val0,val0,val0,val1,val11,val3,val0,val1,val0,val6,val0,val0,val3,5,0
00000000-0000-0016-0000-000000000000,00000000-0000-0000-0000-000000000016,1246312556051,737.0,1024.0,null,null,1.664094924240913E-47,0.0,1.4419091869115962E-46,0.0,-4.0,5.573360020520225E-48,0.0,0.0,5.2972769307502844E-46,0.0,1.1351350728966037E-45,0.0,5.157736852619567E-46,0.0,6.9300474167363326E-46,3.8921850839453106E-46,0.0,1.3453090195162487E-45,0.0,0.0,3.866645906740878E-46,0.0,37.0,0.0,0.0,3.6863606317247846E-46,0.0,2.931195793128669E-46,0.0,0.0,1.0784202390987606E-45,0.0,0.0,1.0672157379610172E-45,0.0,1.0979073518343738E-45,0.0,0.0,null,0.0,3.0219175876758613E-46,0.0,0.0,46.0,0.0,5.945309179481022E-47,0.0,1.3608763618285437E-45,0.0,5.508849532506715E-46,0.0,21.0,4.0,null,null,0.0,1.987767116850418E-46,9.097053866375919E-46,0.0,9.024072222572023E-47,0.0,1.2541452857439232E-45,0.0,0.0,1.937069399204987E-46,0.0,2.629491231456067E-47,0.0,0.06422917248844967,8.0,7.166165380446168E-46,0.0,2.130628083611176E-46,0.0,9.884953345781506E-46,0.0,2.445823830369338E-46,0.0,1.291413683319019E-45,0.0,8.30920167923359E-47,0.0,0.0,7.989275510504919E-46,0.0,1.5292005285509976E-46,0.0,769.0,1027.0,7.459240432212128E-46,0.0,21.0,53.0,null,null,val5,val1,val8,val0,val0,val0,val0,val0,val0,val0,val1,val12,val3,val0,val0,val0,val6,val0,val0,val4,6,0
00000000-0000-0017-0000-000000000000,00000000-0000-0000-0000-000000000017,1246312593363,770.0,1280.0,null,null,3.2529126062679227E-24,3.0,1.2720088813567459E-45,0.0,-4.0,1.1463179972916078E-45,0.0,0.0,1.1599283187001053E-45,0.0,8.84065936753796E-46,0.0,1.0382834934051163E-45,0.0,5.540686356472491E-46,1.0834879598687844E-45,0.0,1.1327242462108673E-45,0.0,0.0,2.095359995138521E-46,0.0,36.0,0.0,0.0,9.460396383762769E-46,0.0,5.890686897083311E-46,0.0,0.0,8.788905333056956E-46,0.0,0.0,2.298506793575158E-46,0.0,2.2083800504086355E-46,0.0,0.0,null,0.0,8.872271984991882E-46,0.0,0.0,52.0,0.0,1.035896455566091E-45,0.0,1.3597794294185589E-45,0.0,1.0218851277724328E-45,0.0,20.0,4.0,null,null,0.0,1.2877935888653636E-14,8.803015026699159E-8,2.0,1.6904970168026473E-46,0.0,7.846587181688966E-46,0.0,1.0,3.92351363706154E-15,1.0,6.072450487315636E-46,0.0,1.417862531500845,12.0,1.196255050702086E-45,0.0,5.881727164500236E-46,0.0,4.633342186679847E-46,0.0,6.190060266309846E-46,0.0,2.311989066980659E-17,5.0,2.3004498035226986E-46,0.0,0.0,9.544796199074372E-46,0.0,2.0090196462727488E-46,0.0,785.0,1283.0,1.0765722978934748E-45,0.0,21.0,84.0,null,null,val3,val1,val4,val0,val0,val0,val0,val0,val0,val0,val1,val13,val5,val0,val0,val1,val6,val0,val10,val10,6,0
00000000-0000-0018-0000-000000000000,00000000-0000-0000-0000-000000000018,1246312605375,733.0,1280.0,null,null,8.010460742278173E-46,0.0,1.090875988243507E-45,0.0,-5.0,9.824671576882435E-46,0.0,0.0,7.38637262944885E-46,0.0,1.992421167501378E-46,0.0,5.524758015168417E-46,0.0,6.3607188138598116E-46,1.2097730323948524E-45,0.0,1.1167563487214411E-45,0.0,0.0,7.65428207542763E-46,0.0,34.0,0.0,0.0,6.837486937440136E-46,0.0,9.292748319923439E-48,0.0,0.0,3.779947716110148E-46,0.0,0.0,6.387421747768475E-46,0.0,1.024343748709846E-45,0.0,0.0,null,0.0,8.333147837806815E-46,0.0,0.0,46.0,0.0,6.6770285870959305E-46,0.0,1.14112217998123E-45,0.0,1.0037369240515143E-45,0.0,21.0,4.0,null,null,0.0,2.519756646432655E-46,3.7753648927770374E-46,0.0,7.209192221167082E-46,0.0,1.3948836763902622E-45,0.0,0.0,3.2921159530495655E-46,0.0,5.5036552878229545E-46,0.0,3.995414983375769E-46,0.0,9.145213430420418E-46,0.0,9.432539480354573E-46,0.0,1.0843449826175694E-45,0.0,5.381618828482455E-46,0.0,2.175756337354586E-46,0.0,9.494956978825296E-47,0.0,0.0,9.05404436141561E-46,0.0,7.377899574237004E-46,0.0,768.0,1285.0,1.3536701995463053E-45,0.0,20.0,7.0,null,null,val5,val1,val11,val0,val0,val0,val0,val0,val0,val0,val1,val14,val9,val0,val0,val0,val5,val0,val6,val3,2,0
00000000-0000-0019-0000-000000000000,00000000-0000-0000-0000-000000000019,1246312626536,738.0,1025.0,null,null,4.594001143805517E-46,0.0,1.2522148127896492E-46,0.0,-7.0,8.709065837562065E-46,0.0,0.0,4.15413512485609E-46,0.0,9.123665368510487E-46,0.0,4.018385224343397E-46,0.0,9.73092369065267E-46,7.581789250911097E-46,0.0,1.1590059656268546E-45,0.0,0.0,7.687688035803923E-46,0.0,38.0,0.0,0.0,1.4275253438756016E-46,0.0,9.114740860980102E-46,0.0,0.0,7.00736095529851E-46,0.0,0.0,1.287381533640041E-45,0.0,8.579081843585238E-46,0.0,0.0,null,0.0,1.068156921857713E-45,0.0,0.0,48.0,0.0,1.2062382891879111E-45,0.0,3.723411773026693E-46,0.0,1.1638192122019971E-45,0.0,20.0,4.0,null,null,0.0,4.4105219045174675E-46,2.0813556961836953E-45,0.0,8.57779976309323E-46,0.0,1.255151608883926E-45,0.0,0.0,1.8780664439479708E-46,0.0,1.2235008759057785E-45,0.0,1.03872347962647E-45,0.0,1.0361645542035737E-45,0.0,1.323418858143591E-45,0.0,9.706263662262607E-46,0.0,1.14749050741633E-45,0.0,4.682923427712329E-46,0.0,4.585550901722289E-47,0.0,0.0,7.889052200351783E-46,0.0,7.031710050498447E-46,0.0,769.0,1028.0,1.8299737254586538E-46,0.0,21.0,1.0,null,null,val5,val1,val16,val2,val0,val0,val0,val0,val0,val0,val1,val15,val10,val0,val1,val0,val6,val0,val5,val3,3,0
